"age","job","marital","education","default","housing","loan","contact","month","day_of_week","duration","campaign","pdays","previous","poutcome","emp.var.rate","cons.price.idx","cons.conf.idx","euribor3m","nr.employed","y"
45,"housemaid","married","basic.4y","no","no","no","cellular","aug","wed",188,5,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
30,"admin.","married","university.degree","no","yes","yes","telephone","may","fri",182,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
30,"management","married","university.degree","no","yes","no","telephone","may","thu",117,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
28,"technician","single","university.degree","no","yes","no","cellular","apr","fri",148,1,999,0,"nonexistent",-1.8,93.749,-34.6,0.663,5008.7,"no"
30,"management","married","university.degree","no","no","no","cellular","may","wed",283,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.27,5099.1,"no"
36,"services","married","high.school","no","no","no","telephone","may","tue",223,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
58,"blue-collar","married","basic.6y","","yes","no","cellular","jul","thu",306,7,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
24,"student","single","high.school","no","yes","yes","cellular","may","wed",66,1,999,1,"failure",-1.8,92.893,-46.2,1.281,5099.1,"no"
36,"management","married","university.degree","no","no","no","cellular","apr","mon",98,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.392,5099.1,"no"
39,"technician","divorced","professional.course","no","yes","no","cellular","aug","tue",1134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"yes"
57,"management","married","university.degree","no","yes","no","cellular","aug","thu",203,17,999,0,"nonexistent",1.4,93.444,-36.1,4.962,5228.1,"no"
31,"blue-collar","married","basic.9y","","yes","no","telephone","jul","tue",289,2,999,0,"nonexistent",1.4,93.918,-42.7,4.961,5228.1,"no"
52,"admin.","married","high.school","","yes","no","telephone","may","wed",99,5,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
39,"services","single","high.school","no","no","no","telephone","may","fri",346,4,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
31,"technician","married","professional.course","no","yes","no","cellular","nov","fri",95,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
25,"student","single","high.school","no","yes","no","cellular","may","mon",15,8,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
55,"retired","married","high.school","","no","no","cellular","aug","mon",88,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
66,"retired","","basic.9y","no","yes","no","cellular","aug","wed",810,3,999,2,"failure",-2.9,92.201,-31.4,0.879,5076.2,"yes"
61,"admin.","married","university.degree","no","yes","no","cellular","mar","mon",136,6,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"no"
34,"services","divorced","professional.course","","yes","no","telephone","jun","thu",339,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
43,"management","married","university.degree","no","yes","no","cellular","may","fri",663,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"yes"
41,"unemployed","married","professional.course","no","no","no","cellular","may","mon",276,4,10,1,"success",-1.8,92.893,-46.2,1.244,5099.1,"no"
44,"management","married","university.degree","no","yes","no","cellular","aug","mon",389,2,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"technician","married","high.school","","no","no","cellular","aug","tue",112,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
33,"services","single","basic.6y","","no","no","telephone","may","thu",89,7,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
36,"housemaid","married","basic.4y","no","no","no","cellular","nov","tue",242,1,999,1,"failure",-0.1,93.2,-42,4.153,5195.8,"no"
37,"technician","single","professional.course","no","yes","no","cellular","nov","mon",70,1,999,0,"nonexistent",-0.1,93.2,-42,4.191,5195.8,"no"
34,"blue-collar","single","high.school","no","yes","no","telephone","oct","wed",266,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.827,5195.8,"yes"
45,"blue-collar","married","basic.4y","","yes","no","telephone","may","tue",243,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
44,"blue-collar","married","basic.9y","no","yes","no","cellular","jul","thu",121,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
47,"housemaid","married","basic.9y","no","yes","no","cellular","dec","thu",155,1,999,1,"failure",-3,92.713,-33,0.712,5023.5,"no"
26,"admin.","single","high.school","no","yes","no","cellular","may","fri",157,3,999,0,"nonexistent",-1.8,92.893,-46.2,1.25,5099.1,"no"
29,"blue-collar","married","basic.9y","no","yes","no","telephone","may","tue",29,2,999,1,"failure",-1.8,92.893,-46.2,1.291,5099.1,"no"
32,"management","single","university.degree","no","yes","yes","cellular","mar","tue",97,1,999,0,"nonexistent",-1.8,92.843,-50,1.687,5099.1,"no"
31,"unemployed","married","professional.course","no","yes","no","telephone","may","fri",298,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
37,"admin.","married","university.degree","","yes","no","cellular","aug","mon",86,1,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
36,"self-employed","married","basic.9y","no","yes","yes","cellular","may","tue",731,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.344,5099.1,"yes"
35,"admin.","married","university.degree","no","yes","no","cellular","may","fri",348,4,999,0,"nonexistent",-1.8,92.893,-46.2,1.313,5099.1,"no"
45,"blue-collar","married","basic.6y","","yes","no","cellular","aug","thu",90,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
39,"entrepreneur","married","professional.course","no","yes","no","cellular","nov","thu",997,2,999,0,"nonexistent",-0.1,93.2,-42,4.076,5195.8,"no"
39,"housemaid","married","basic.4y","no","yes","no","telephone","may","tue",227,3,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"blue-collar","single","university.degree","","no","no","telephone","may","fri",894,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"yes"
38,"blue-collar","married","basic.9y","","yes","no","telephone","jun","wed",41,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
47,"management","married","high.school","no","yes","no","cellular","nov","wed",86,2,999,0,"nonexistent",-0.1,93.2,-42,4.12,5195.8,"no"
47,"blue-collar","single","basic.4y","","no","no","telephone","jun","wed",190,1,999,0,"nonexistent",1.4,94.465,-41.8,4.962,5228.1,"no"
26,"blue-collar","single","professional.course","no","no","no","cellular","jul","mon",74,6,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
52,"self-employed","married","university.degree","no","yes","no","cellular","jun","mon",322,1,3,1,"success",-2.9,92.963,-40.8,1.26,5076.2,"yes"
32,"admin.","single","university.degree","no","no","no","cellular","jul","mon",79,2,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
30,"blue-collar","single","basic.9y","no","no","no","cellular","jul","mon",152,2,999,0,"nonexistent",1.4,93.918,-42.7,4.96,5228.1,"no"
59,"retired","married","professional.course","no","yes","no","telephone","jun","tue",77,8,999,0,"nonexistent",1.4,94.465,-41.8,4.864,5228.1,"no"
57,"management","married","university.degree","no","no","no","telephone","jun","fri",1276,1,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
34,"admin.","single","university.degree","no","yes","no","cellular","aug","mon",118,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
34,"technician","single","high.school","no","yes","no","cellular","aug","mon",119,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
47,"technician","divorced","high.school","no","yes","no","cellular","jul","thu",43,3,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
29,"admin.","single","university.degree","no","no","yes","cellular","aug","fri",164,1,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
47,"technician","married","professional.course","no","yes","no","cellular","aug","wed",185,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
35,"technician","married","professional.course","no","yes","yes","telephone","jun","mon",329,4,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
53,"blue-collar","single","basic.9y","no","yes","no","telephone","jun","mon",91,3,999,0,"nonexistent",1.4,94.465,-41.8,4.961,5228.1,"no"
55,"admin.","married","high.school","no","yes","no","cellular","aug","fri",629,2,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
46,"blue-collar","single","basic.9y","no","yes","no","telephone","may","thu",541,3,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"yes"
36,"admin.","single","university.degree","","yes","yes","cellular","aug","mon",134,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
57,"management","married","basic.9y","","yes","no","telephone","may","wed",59,2,999,0,"nonexistent",1.1,93.994,-36.4,4.858,5191,"no"
41,"blue-collar","married","basic.4y","no","no","no","telephone","may","wed",142,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
37,"admin.","married","","no","yes","no","telephone","may","thu",170,5,999,0,"nonexistent",1.1,93.994,-36.4,4.86,5191,"no"
37,"housemaid","married","high.school","","no","no","cellular","aug","thu",126,1,999,0,"nonexistent",1.4,93.444,-36.1,4.968,5228.1,"no"
47,"blue-collar","married","basic.6y","no","no","no","telephone","jun","thu",103,2,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
49,"admin.","divorced","high.school","no","","","cellular","apr","fri",88,3,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
41,"admin.","single","university.degree","no","yes","no","telephone","may","wed",139,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
38,"blue-collar","married","basic.6y","","yes","no","telephone","may","wed",476,1,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"yes"
25,"admin.","married","university.degree","no","no","no","telephone","may","fri",56,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
41,"blue-collar","married","basic.6y","","yes","no","cellular","may","thu",220,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.327,5099.1,"no"
24,"admin.","single","high.school","no","yes","yes","telephone","jul","thu",354,1,999,0,"nonexistent",1.4,93.918,-42.7,4.966,5228.1,"no"
35,"admin.","divorced","high.school","no","yes","no","telephone","apr","thu",216,3,999,1,"failure",-1.8,93.749,-34.6,0.635,5008.7,"yes"
29,"admin.","single","university.degree","no","no","no","telephone","jun","mon",73,3,999,0,"nonexistent",1.4,94.465,-41.8,4.96,5228.1,"no"
38,"services","married","basic.9y","no","no","no","telephone","jun","fri",31,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
26,"student","single","basic.9y","no","yes","no","cellular","mar","mon",294,3,999,0,"nonexistent",-1.8,92.843,-50,1.811,5099.1,"yes"
30,"admin.","single","university.degree","no","no","no","cellular","aug","mon",123,4,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
40,"self-employed","married","","","no","no","cellular","jul","mon",143,9,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
39,"entrepreneur","married","university.degree","","yes","no","cellular","may","mon",98,1,999,1,"failure",-1.8,92.893,-46.2,1.244,5099.1,"no"
66,"retired","married","","no","no","no","cellular","sep","tue",667,1,999,1,"failure",-1.1,94.199,-37.5,0.881,4963.6,"no"
56,"unemployed","divorced","basic.4y","no","yes","no","cellular","mar","wed",170,1,999,1,"failure",-1.8,93.369,-34.8,0.634,5008.7,"yes"
52,"blue-collar","married","basic.4y","","yes","yes","telephone","may","wed",305,3,999,0,"nonexistent",1.1,93.994,-36.4,4.859,5191,"no"
36,"admin.","single","university.degree","no","yes","no","cellular","may","mon",85,1,999,1,"failure",-1.8,92.893,-46.2,1.299,5099.1,"no"
44,"admin.","married","","no","no","no","telephone","may","tue",45,2,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
38,"blue-collar","married","basic.6y","no","yes","no","cellular","may","thu",15,9,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
29,"blue-collar","single","basic.6y","no","no","no","telephone","nov","fri",69,2,999,0,"nonexistent",-0.1,93.2,-42,4.021,5195.8,"no"
56,"blue-collar","married","basic.4y","no","yes","no","cellular","jul","fri",641,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"yes"
55,"services","married","","","yes","no","cellular","aug","wed",341,3,999,0,"nonexistent",1.4,93.444,-36.1,4.964,5228.1,"no"
32,"admin.","married","university.degree","no","no","no","cellular","jul","thu",100,1,999,0,"nonexistent",1.4,93.918,-42.7,4.968,5228.1,"no"
35,"services","single","high.school","no","yes","no","cellular","apr","fri",179,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
46,"blue-collar","married","basic.4y","no","no","no","cellular","may","thu",87,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
41,"blue-collar","married","basic.6y","","yes","no","telephone","may","fri",621,1,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
50,"admin.","divorced","university.degree","no","no","no","telephone","may","fri",122,6,999,0,"nonexistent",1.1,93.994,-36.4,4.857,5191,"no"
40,"technician","single","university.degree","no","no","no","telephone","may","thu",430,2,999,1,"failure",-1.8,92.893,-46.2,1.327,5099.1,"no"
48,"blue-collar","married","basic.4y","","no","yes","cellular","nov","fri",103,1,999,1,"failure",-0.1,93.2,-42,4.021,5195.8,"no"
32,"blue-collar","married","basic.9y","","yes","yes","cellular","may","mon",114,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.244,5099.1,"no"
54,"blue-collar","married","basic.4y","no","yes","no","cellular","aug","mon",43,3,999,0,"nonexistent",1.4,93.444,-36.1,4.965,5228.1,"no"
35,"admin.","divorced","university.degree","no","yes","yes","cellular","apr","mon",121,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"yes"
38,"technician","single","professional.course","no","no","yes","cellular","nov","tue",76,1,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
50,"admin.","married","basic.9y","no","no","no","cellular","aug","fri",215,3,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
51,"admin.","divorced","high.school","no","yes","no","cellular","aug","tue",133,1,999,1,"failure",-2.9,92.201,-31.4,0.838,5076.2,"no"
45,"technician","married","university.degree","","yes","no","cellular","aug","mon",372,1,999,0,"nonexistent",1.4,93.444,-36.1,4.97,5228.1,"no"
60,"admin.","married","university.degree","no","yes","yes","cellular","aug","fri",138,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"no"
31,"admin.","single","university.degree","","yes","no","cellular","aug","tue",112,1,999,0,"nonexistent",1.4,93.444,-36.1,4.963,5228.1,"no"
46,"technician","divorced","basic.9y","no","yes","no","telephone","may","thu",128,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
47,"management","married","university.degree","no","yes","no","cellular","aug","mon",145,3,3,2,"success",-1.7,94.027,-38.3,0.904,4991.6,"no"
30,"student","single","university.degree","no","no","no","cellular","jul","tue",109,3,999,0,"nonexistent",-2.9,92.469,-33.6,0.908,5076.2,"no"
43,"technician","divorced","","no","no","no","cellular","jul","fri",377,1,999,1,"failure",-1.7,94.215,-40.3,0.861,4991.6,"no"
56,"admin.","single","high.school","no","no","no","telephone","may","fri",93,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
48,"blue-collar","divorced","basic.4y","","no","no","telephone","may","tue",106,1,999,0,"nonexistent",1.1,93.994,-36.4,4.856,5191,"no"
49,"blue-collar","divorced","","","no","no","cellular","jul","wed",291,1,999,0,"nonexistent",1.4,93.918,-42.7,4.957,5228.1,"no"
41,"admin.","married","university.degree","no","no","no","telephone","may","fri",254,1,999,0,"nonexistent",1.1,93.994,-36.4,4.864,5191,"no"
36,"housemaid","married","high.school","no","yes","no","telephone","jun","fri",19,11,999,0,"nonexistent",1.4,94.465,-41.8,4.959,5228.1,"no"
31,"admin.","married","university.degree","no","yes","no","cellular","may","tue",1078,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"yes"
26,"student","single","","no","yes","yes","cellular","may","thu",306,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
46,"admin.","divorced","university.degree","no","no","no","telephone","oct","mon",376,1,999,0,"nonexistent",-0.1,93.798,-40.4,4.912,5195.8,"yes"
35,"self-employed","married","professional.course","no","no","no","telephone","may","fri",268,2,999,0,"nonexistent",1.1,93.994,-36.4,4.855,5191,"no"
95,"retired","divorced","basic.6y","no","no","no","cellular","mar","thu",85,1,999,0,"nonexistent",-1.8,92.843,-50,1.65,5099.1,"no"
46,"blue-collar","married","basic.9y","","yes","no","cellular","apr","mon",188,1,999,0,"nonexistent",-1.8,93.075,-47.1,1.405,5099.1,"no"
51,"technician","married","professional.course","","yes","no","telephone","jun","fri",119,1,999,0,"nonexistent",1.4,94.465,-41.8,4.967,5228.1,"no"
38,"technician","single","professional.course","no","no","no","cellular","jun","thu",138,1,999,0,"nonexistent",-2.9,92.963,-40.8,1.26,5076.2,"no"
49,"blue-collar","married","basic.4y","","no","no","telephone","jun","mon",174,2,999,0,"nonexistent",1.4,94.465,-41.8,4.865,5228.1,"no"
50,"admin.","married","high.school","no","no","no","cellular","nov","tue",87,3,999,0,"nonexistent",-0.1,93.2,-42,4.153,5195.8,"no"
50,"technician","married","professional.course","no","no","no","telephone","jun","thu",158,1,999,0,"nonexistent",1.4,94.465,-41.8,4.866,5228.1,"no"
45,"admin.","single","professional.course","no","yes","no","cellular","jul","wed",77,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
32,"services","married","high.school","no","no","no","cellular","jul","thu",174,1,999,0,"nonexistent",1.4,93.918,-42.7,4.963,5228.1,"no"
51,"entrepreneur","divorced","university.degree","no","","","cellular","jul","mon",19,14,999,0,"nonexistent",1.4,93.918,-42.7,4.962,5228.1,"no"
31,"admin.","single","university.degree","no","no","no","cellular","aug","tue",507,1,999,0,"nonexistent",1.4,93.444,-36.1,4.966,5228.1,"yes"
29,"technician","single","basic.9y","no","no","no","cellular","may","thu",20,1,999,0,"nonexistent",-1.8,92.893,-46.2,1.266,5099.1,"no"
